Student_ID,Class,Section,Month,Subject,Monthly_Test_50,Midterm_100,Final_100
1119,2,A,January,Urdu,27,56,59
1119,2,A,January,English,33,50,74
1119,2,A,January,Science,25,58,52
1119,2,A,January,Math,32,72,54
1119,2,A,January,Geography,29,53,73
1119,2,A,January,Social Studies,30,60,57
1119,2,A,January,Islamiat,31,69,53
1119,2,A,January,Computer,30,67,60
1119,2,A,February,Urdu,30,64,59
1119,2,A,February,English,34,50,62
1119,2,A,February,Science,27,65,68
1119,2,A,February,Math,37,62,50
1119,2,A,February,Geography,27,58,55
1119,2,A,February,Social Studies,30,64,51
1119,2,A,February,Islamiat,28,74,56
1119,2,A,February,Computer,28,71,54
1119,2,A,March,Urdu,34,75,60
1119,2,A,March,English,35,69,59
1119,2,A,March,Science,30,55,57
1119,2,A,March,Math,26,60,70
1119,2,A,March,Geography,33,75,54
1119,2,A,March,Social Studies,33,62,57
1119,2,A,March,Islamiat,25,58,50
1119,2,A,March,Computer,27,69,63
1120,2,B,April,Urdu,31,55,72
1120,2,B,April,English,34,69,52
1120,2,B,April,Science,32,55,53
1120,2,B,April,Math,32,59,55
1120,2,B,April,Geography,34,54,54
1120,2,B,April,Social Studies,25,59,52
1120,2,B,April,Islamiat,31,64,67
1120,2,B,April,Computer,37,55,53
1120,2,B,May,Urdu,30,71,57
1120,2,B,May,English,34,55,62
1120,2,B,May,Science,31,69,56
1120,2,B,May,Math,32,50,62
1120,2,B,May,Geography,28,54,61
1120,2,B,May,Social Studies,37,51,56
1120,2,B,May,Islamiat,26,57,68
1120,2,B,May,Computer,27,66,51
1120,2,B,August,Urdu,29,67,74
1120,2,B,August,English,30,50,55
1120,2,B,August,Science,27,51,63
1120,2,B,August,Math,26,71,68
1120,2,B,August,Geography,25,53,68
1120,2,B,August,Social Studies,28,70,57
1120,2,B,August,Islamiat,28,61,69
1120,2,B,August,Computer,28,65,69
1120,2,B,September,Urdu,32,52,69
1120,2,B,September,English,25,50,51
1120,2,B,September,Science,35,50,55
1120,2,B,September,Math,36,68,70
1120,2,B,September,Geography,30,63,53
1120,2,B,September,Social Studies,31,54,55
1120,2,B,September,Islamiat,30,62,72
1120,2,B,September,Computer,36,71,58
1120,2,B,October,Urdu,36,65,52
1120,2,B,October,English,33,73,61
1120,2,B,October,Science,30,69,59
1120,2,B,October,Math,25,73,64
1120,2,B,October,Geography,34,69,75
1120,2,B,October,Social Studies,27,57,50
1120,2,B,October,Islamiat,29,75,74
1120,2,B,October,Computer,30,73,75
1120,2,B,November,Urdu,28,54,73
1120,2,B,November,English,28,52,62
1120,2,B,November,Science,35,70,64
1120,2,B,November,Math,32,75,67
1120,2,B,November,Geography,37,52,59
1120,2,B,November,Social Studies,30,62,59
1120,2,B,November,Islamiat,32,73,59
1120,2,B,November,Computer,28,64,50
1120,2,B,December,Urdu,37,73,53
1120,2,B,December,English,34,59,74
1120,2,B,December,Science,30,56,71
1120,2,B,December,Math,34,72,53
1120,2,B,December,Geography,26,71,64
1120,2,B,December,Social Studies,32,63,63
1120,2,B,December,Islamiat,36,63,60
1120,2,B,December,Computer,25,61,55
1120,2,B,January,Urdu,35,65,70
1120,2,B,January,English,37,63,52
1120,2,B,January,Science,27,50,75
1120,2,B,January,Math,34,55,67
1120,2,B,January,Geography,26,72,70
1120,2,B,January,Social Studies,30,65,67
1120,2,B,January,Islamiat,25,63,71
1120,2,B,January,Computer,26,75,73
1120,2,B,February,Urdu,34,51,54
1120,2,B,February,English,27,57,52
1120,2,B,February,Science,35,53,62
1120,2,B,February,Math,32,70,67
1120,2,B,February,Geography,35,64,50
1120,2,B,February,Social Studies,31,70,65
1120,2,B,February,Islamiat,35,63,56
1120,2,B,February,Computer,30,57,54
1120,2,B,March,Urdu,27,56,71
1120,2,B,March,English,32,53,67
1120,2,B,March,Science,30,68,54
1120,2,B,March,Math,26,54,62
1120,2,B,March,Geography,35,66,73
1120,2,B,March,Social Studies,29,70,66
1120,2,B,March,Islamiat,30,63,57
1120,2,B,March,Computer,32,52,52
1121,2,A,April,Urdu,41,79,94
1121,2,A,April,English,41,81,75
1121,2,A,April,Science,37,75,98
1121,2,A,April,Math,40,89,85
1121,2,A,April,Geography,49,82,93
1121,2,A,April,Social Studies,49,92,93
1121,2,A,April,Islamiat,48,79,82
1121,2,A,April,Computer,48,97,77
1121,2,A,May,Urdu,40,79,83
1121,2,A,May,English,43,86,94
1121,2,A,May,Science,47,95,91
1121,2,A,May,Math,50,87,87
1121,2,A,May,Geography,46,81,79
1121,2,A,May,Social Studies,44,99,92
1121,2,A,May,Islamiat,48,83,78
1121,2,A,May,Computer,44,96,92
1121,2,A,August,Urdu,40,100,96
1121,2,A,August,English,44,88,85
1121,2,A,August,Science,46,77,85
1121,2,A,August,Math,40,91,79
1121,2,A,August,Geography,37,78,78
1121,2,A,August,Social Studies,49,83,96
1121,2,A,August,Islamiat,50,75,87
1121,2,A,August,Computer,49,86,80
1121,2,A,September,Urdu,48,88,87
1121,2,A,September,English,41,80,88
1121,2,A,September,Science,44,100,82
1121,2,A,September,Math,50,86,77
1121,2,A,September,Geography,49,79,90
1121,2,A,September,Social Studies,39,83,85
1121,2,A,September,Islamiat,42,82,100
1121,2,A,September,Computer,40,90,86
1121,2,A,October,Urdu,47,87,85
1121,2,A,October,English,49,87,94
1121,2,A,October,Science,44,88,83
1121,2,A,October,Math,45,89,91
1121,2,A,October,Geography,41,93,88
1121,2,A,October,Social Studies,39,80,83
1121,2,A,October,Islamiat,50,100,93
1121,2,A,October,Computer,41,97,86
1121,2,A,November,Urdu,50,78,75
1121,2,A,November,English,41,88,95
1121,2,A,November,Science,39,85,75
1121,2,A,November,Math,43,93,79
1121,2,A,November,Geography,46,88,85
1121,2,A,November,Social Studies,43,92,85
1121,2,A,November,Islamiat,50,78,79
1121,2,A,November,Computer,50,96,76
1121,2,A,December,Urdu,50,88,99
1121,2,A,December,English,39,99,89
1121,2,A,December,Science,43,97,90
1121,2,A,December,Math,39,94,82
1121,2,A,December,Geography,48,85,97
1121,2,A,December,Social Studies,37,94,89
1121,2,A,December,Islamiat,46,99,81
1121,2,A,December,Computer,41,96,83
1121,2,A,January,Urdu,50,79,77
1121,2,A,January,English,39,93,78
1121,2,A,January,Science,41,88,100
1121,2,A,January,Math,47,86,75
1121,2,A,January,Geography,39,79,100
1121,2,A,January,Social Studies,40,84,90
1121,2,A,January,Islamiat,44,92,97
1121,2,A,January,Computer,50,97,96
1121,2,A,February,Urdu,48,97,75
1121,2,A,February,English,41,86,90
1121,2,A,February,Science,48,93,89
1121,2,A,February,Math,50,79,86
1121,2,A,February,Geography,38,91,84
1121,2,A,February,Social Studies,48,95,76
1121,2,A,February,Islamiat,44,75,81
1121,2,A,February,Computer,40,95,94
1121,2,A,March,Urdu,45,79,77
1121,2,A,March,English,41,89,92
1121,2,A,March,Science,47,79,99
1121,2,A,March,Math,40,81,89
1121,2,A,March,Geography,47,98,79
1121,2,A,March,Social Studies,48,76,93
1121,2,A,March,Islamiat,48,97,83
1121,2,A,March,Computer,42,77,97
1122,2,B,April,Urdu,31,65,62
1122,2,B,April,English,37,73,64
1122,2,B,April,Science,25,62,56
1122,2,B,April,Math,31,70,57
1122,2,B,April,Geography,35,54,75
1122,2,B,April,Social Studies,37,66,63
1122,2,B,April,Islamiat,28,50,53
1122,2,B,April,Computer,26,54,75
1122,2,B,May,Urdu,27,50,51
1122,2,B,May,English,36,71,66
1122,2,B,May,Science,29,66,58
1122,2,B,May,Math,27,62,58
1122,2,B,May,Geography,37,67,56
1122,2,B,May,Social Studies,28,74,56
1122,2,B,May,Islamiat,31,64,71
1122,2,B,May,Computer,34,62,50
1122,2,B,August,Urdu,37,66,55
1122,2,B,August,English,36,67,69
1122,2,B,August,Science,31,65,73
1122,2,B,August,Math,36,70,52
1122,2,B,August,Geography,36,56,62
1122,2,B,August,Social Studies,25,60,70
1122,2,B,August,Islamiat,35,58,69
1122,2,B,August,Computer,29,63,69
1122,2,B,September,Urdu,27,50,67
1122,2,B,September,English,30,63,58
1122,2,B,September,Science,34,72,51
1122,2,B,September,Math,26,56,54
1122,2,B,September,Geography,29,69,61
1122,2,B,September,Social Studies,37,52,68
1122,2,B,September,Islamiat,28,61,51
1122,2,B,September,Computer,35,50,52
1122,2,B,October,Urdu,26,60,59
1122,2,B,October,English,31,53,65
1122,2,B,October,Science,30,75,66
1122,2,B,October,Math,36,72,72
1122,2,B,October,Geography,35,51,67
1122,2,B,October,Social Studies,25,56,66
1122,2,B,October,Islamiat,36,66,68
1122,2,B,October,Computer,35,74,73
1122,2,B,November,Urdu,36,51,59
1122,2,B,November,English,29,70,52
1122,2,B,November,Science,25,59,51
1122,2,B,November,Math,29,57,52
1122,2,B,November,Geography,30,62,62
1122,2,B,November,Social Studies,33,60,52
1122,2,B,November,Islamiat,35,56,60
1122,2,B,November,Computer,28,66,70
1122,2,B,December,Urdu,35,53,58
1122,2,B,December,English,33,70,56
1122,2,B,December,Science,32,59,64
1122,2,B,December,Math,30,61,66
1122,2,B,December,Geography,25,56,51
1122,2,B,December,Social Studies,34,70,50
1122,2,B,December,Islamiat,26,62,66
1122,2,B,December,Computer,30,62,59
1122,2,B,January,Urdu,32,53,65
1122,2,B,January,English,32,67,58
1122,2,B,January,Science,25,52,69
1122,2,B,January,Math,25,54,64
1122,2,B,January,Geography,37,71,53
1122,2,B,January,Social Studies,31,69,66
1122,2,B,January,Islamiat,36,67,70
1122,2,B,January,Computer,36,56,65
1122,2,B,February,Urdu,36,53,63
1122,2,B,February,English,26,53,61
1122,2,B,February,Science,33,62,63
1122,2,B,February,Math,37,66,63
1122,2,B,February,Geography,26,52,68
1122,2,B,February,Social Studies,34,65,62
1122,2,B,February,Islamiat,32,61,68
1122,2,B,February,Computer,36,72,66
1122,2,B,March,Urdu,28,71,56
1122,2,B,March,English,27,63,52
1122,2,B,March,Science,32,51,73
1122,2,B,March,Math,30,50,60
1122,2,B,March,Geography,33,56,61
1122,2,B,March,Social Studies,28,58,61
1122,2,B,March,Islamiat,35,67,52
1122,2,B,March,Computer,34,61,63
1123,2,A,April,Urdu,30,64,72
1123,2,A,April,English,27,67,61
1123,2,A,April,Science,28,61,57
1123,2,A,April,Math,28,68,70
1123,2,A,April,Geography,34,74,74
1123,2,A,April,Social Studies,33,55,59
1123,2,A,April,Islamiat,27,62,62
1123,2,A,April,Computer,35,54,53
1123,2,A,May,Urdu,32,74,72
1123,2,A,May,English,32,60,67
1123,2,A,May,Science,25,52,71
1123,2,A,May,Math,30,67,58
1123,2,A,May,Geography,31,63,67
1123,2,A,May,Social Studies,32,69,56
1123,2,A,May,Islamiat,25,74,56
1123,2,A,May,Computer,25,54,75
1123,2,A,August,Urdu,33,60,56
1123,2,A,August,English,27,64,55
1123,2,A,August,Science,32,74,62
1123,2,A,August,Math,31,68,67
1123,2,A,August,Geography,37,70,57
1123,2,A,August,Social Studies,29,60,52
1123,2,A,August,Islamiat,35,61,75
1123,2,A,August,Computer,36,72,51
1123,2,A,September,Urdu,27,60,54
1123,2,A,September,English,33,61,59
1123,2,A,September,Science,31,53,57
1123,2,A,September,Math,25,75,67
1123,2,A,September,Geography,32,56,50
1123,2,A,September,Social Studies,33,68,65
1123,2,A,September,Islamiat,27,73,50
1123,2,A,September,Computer,35,64,74
1123,2,A,October,Urdu,28,67,72
1123,2,A,October,English,27,65,75
1123,2,A,October,Science,32,65,64
1123,2,A,October,Math,36,74,53
1123,2,A,October,Geography,26,74,66
1123,2,A,October,Social Studies,29,54,60
1123,2,A,October,Islamiat,27,72,73
1123,2,A,October,Computer,32,70,66
1123,2,A,November,Urdu,31,56,50
1123,2,A,November,English,37,69,51
1123,2,A,November,Science,25,64,52
1123,2,A,November,Math,27,52,51
1123,2,A,November,Geography,27,72,58
1123,2,A,November,Social Studies,27,56,59
1123,2,A,November,Islamiat,35,59,65
1123,2,A,November,Computer,28,71,51
1123,2,A,December,Urdu,30,73,71
1123,2,A,December,English,32,72,71
1123,2,A,December,Science,32,65,53
1123,2,A,December,Math,37,69,75
1123,2,A,December,Geography,36,63,53
1123,2,A,December,Social Studies,35,68,68
1123,2,A,December,Islamiat,35,65,53
1123,2,A,December,Computer,31,61,72
1123,2,A,January,Urdu,34,63,61
1123,2,A,January,English,37,62,62
1123,2,A,January,Science,37,64,63
1123,2,A,January,Math,29,51,69
1123,2,A,January,Geography,34,73,71
1123,2,A,January,Social Studies,31,66,57
1123,2,A,January,Islamiat,28,59,74
1123,2,A,January,Computer,29,50,50
1123,2,A,February,Urdu,34,72,61
1123,2,A,February,English,27,55,59
1123,2,A,February,Science,27,71,62
1123,2,A,February,Math,35,72,61
1123,2,A,February,Geography,28,74,64
1123,2,A,February,Social Studies,34,56,72
1123,2,A,February,Islamiat,27,54,52
1123,2,A,February,Computer,34,52,74
1123,2,A,March,Urdu,29,57,69
1123,2,A,March,English,36,50,64
1123,2,A,March,Science,25,61,72
1123,2,A,March,Math,29,65,71
1123,2,A,March,Geography,28,63,51
1123,2,A,March,Social Studies,37,53,60
1123,2,A,March,Islamiat,32,75,70
1123,2,A,March,Computer,34,53,52
1124,2,B,April,Urdu,20,31,33
1124,2,B,April,English,15,32,42
1124,2,B,April,Science,17,43,30
1124,2,B,April,Math,15,46,31
1124,2,B,April,Geography,17,42,41
1124,2,B,April,Social Studies,23,48,36
1124,2,B,April,Islamiat,25,38,44
1124,2,B,April,Computer,20,49,44
1124,2,B,May,Urdu,23,36,37
1124,2,B,May,English,20,39,46
1124,2,B,May,Science,23,36,41
1124,2,B,May,Math,22,32,49
1124,2,B,May,Geography,17,33,39
1124,2,B,May,Social Studies,24,42,45
1124,2,B,May,Islamiat,24,32,38
1124,2,B,May,Computer,21,37,46
1124,2,B,August,Urdu,21,50,42
1124,2,B,August,English,19,37,34
1124,2,B,August,Science,15,36,32
1124,2,B,August,Math,22,34,43
1124,2,B,August,Geography,21,41,34
1124,2,B,August,Social Studies,23,34,39
1124,2,B,August,Islamiat,21,47,40
1124,2,B,August,Computer,19,48,35
1124,2,B,September,Urdu,22,34,39
1124,2,B,September,English,15,31,31
1124,2,B,September,Science,25,34,30
1124,2,B,September,Math,23,42,31
1124,2,B,September,Geography,16,39,42
1124,2,B,September,Social Studies,15,40,32
1124,2,B,September,Islamiat,24,30,47
1124,2,B,September,Computer,20,38,36
1124,2,B,October,Urdu,17,45,33
1124,2,B,October,English,21,50,36
1124,2,B,October,Science,15,50,36
1124,2,B,October,Math,18,40,43
1124,2,B,October,Geography,25,36,42
1124,2,B,October,Social Studies,24,36,30
1124,2,B,October,Islamiat,16,31,31
1124,2,B,October,Computer,15,48,31
1124,2,B,November,Urdu,23,49,48
1124,2,B,November,English,18,32,47
1124,2,B,November,Science,22,46,33
1124,2,B,November,Math,15,39,47
1124,2,B,November,Geography,15,35,46
1124,2,B,November,Social Studies,25,37,40
1124,2,B,November,Islamiat,19,32,40
1124,2,B,November,Computer,23,49,35
1124,2,B,December,Urdu,24,31,49
1124,2,B,December,English,18,31,38
1124,2,B,December,Science,18,50,44
1124,2,B,December,Math,21,43,32
1124,2,B,December,Geography,18,43,42
1124,2,B,December,Social Studies,17,47,50
1124,2,B,December,Islamiat,15,46,32
1124,2,B,December,Computer,17,34,50
1124,2,B,January,Urdu,21,46,32
1124,2,B,January,English,20,48,39
1124,2,B,January,Science,22,38,44
1124,2,B,January,Math,15,41,37
1124,2,B,January,Geography,16,32,31
1124,2,B,January,Social Studies,20,47,36
1124,2,B,January,Islamiat,25,37,30
1124,2,B,January,Computer,24,43,45
1124,2,B,February,Urdu,18,49,44
1124,2,B,February,English,24,46,39
1124,2,B,February,Science,17,33,47
1124,2,B,February,Math,24,33,39
1124,2,B,February,Geography,17,43,49
1124,2,B,February,Social Studies,18,45,43
1124,2,B,February,Islamiat,20,50,30
1124,2,B,February,Computer,16,42,45
1124,2,B,March,Urdu,21,45,33
1124,2,B,March,English,23,45,45
1124,2,B,March,Science,21,34,46
1124,2,B,March,Math,23,36,43
1124,2,B,March,Geography,18,43,47
1124,2,B,March,Social Studies,23,41,30
1124,2,B,March,Islamiat,16,50,42
1124,2,B,March,Computer,25,35,44
1125,2,B,April,Urdu,31,55,68
1125,2,B,April,English,27,55,63
1125,2,B,April,Science,31,63,64
1125,2,B,April,Math,33,72,66
1125,2,B,April,Geography,25,68,72
1125,2,B,April,Social Studies,36,56,64
1125,2,B,April,Islamiat,35,62,52
1125,2,B,April,Computer,31,60,55
1125,2,B,May,Urdu,27,67,70
1125,2,B,May,English,34,71,72
1125,2,B,May,Science,33,69,50
1125,2,B,May,Math,32,59,68
1125,2,B,May,Geography,34,57,75
1125,2,B,May,Social Studies,30,68,67
1125,2,B,May,Islamiat,26,54,60
1125,2,B,May,Computer,30,69,65
1125,2,B,August,Urdu,32,64,54
1125,2,B,August,English,31,60,69
1125,2,B,August,Science,32,62,59
1125,2,B,August,Math,25,67,56
1125,2,B,August,Geography,33,61,73
1125,2,B,August,Social Studies,33,50,60
1125,2,B,August,Islamiat,25,52,72
1125,2,B,August,Computer,29,53,74
1125,2,B,September,Urdu,32,53,74
1125,2,B,September,English,31,60,65
1125,2,B,September,Science,33,68,56
1125,2,B,September,Math,34,52,54
1125,2,B,September,Geography,34,61,62
1125,2,B,September,Social Studies,30,75,52
1125,2,B,September,Islamiat,33,67,64
1125,2,B,September,Computer,26,70,53
1125,2,B,October,Urdu,29,66,63
1125,2,B,October,English,25,51,70
1125,2,B,October,Science,30,74,51
1125,2,B,October,Math,25,72,69
1125,2,B,October,Geography,27,58,58
1125,2,B,October,Social Studies,34,72,70
1125,2,B,October,Islamiat,27,66,64
1125,2,B,October,Computer,33,65,61
1125,2,B,November,Urdu,35,64,51
1125,2,B,November,English,35,57,70
1125,2,B,November,Science,25,74,54
1125,2,B,November,Math,34,56,50
1125,2,B,November,Geography,26,53,73
1125,2,B,November,Social Studies,27,60,70
1125,2,B,November,Islamiat,25,52,70
1125,2,B,November,Computer,33,62,70
1125,2,B,December,Urdu,25,65,58
1125,2,B,December,English,27,68,74
1125,2,B,December,Science,25,62,71
1125,2,B,December,Math,35,69,61
1125,2,B,December,Geography,27,55,55
1125,2,B,December,Social Studies,28,56,63
1125,2,B,December,Islamiat,34,56,53
1125,2,B,December,Computer,35,67,50
1125,2,B,January,Urdu,31,55,51
1125,2,B,January,English,25,75,65
1125,2,B,January,Science,35,56,50
1125,2,B,January,Math,27,75,58
1125,2,B,January,Geography,37,55,62
1125,2,B,January,Social Studies,35,72,63
1125,2,B,January,Islamiat,27,58,72
1125,2,B,January,Computer,37,68,64
1125,2,B,February,Urdu,30,57,65
1125,2,B,February,English,37,73,70
1125,2,B,February,Science,29,50,72
1125,2,B,February,Math,37,60,65
1125,2,B,February,Geography,37,72,52
1125,2,B,February,Social Studies,37,70,74
1125,2,B,February,Islamiat,29,59,62
1125,2,B,February,Computer,35,69,61
1125,2,B,March,Urdu,31,71,74
1125,2,B,March,English,32,58,51
1125,2,B,March,Science,36,62,67
1125,2,B,March,Math,32,75,56
1125,2,B,March,Geography,30,70,59
1125,2,B,March,Social Studies,29,61,57
1125,2,B,March,Islamiat,29,60,73
1125,2,B,March,Computer,26,58,62
1126,2,B,April,Urdu,25,43,47
1126,2,B,April,English,23,43,41
1126,2,B,April,Science,23,36,38
1126,2,B,April,Math,23,36,39
1126,2,B,April,Geography,23,37,41
1126,2,B,April,Social Studies,25,47,43
1126,2,B,April,Islamiat,25,35,43
1126,2,B,April,Computer,22,36,43
1126,2,B,May,Urdu,21,39,46
1126,2,B,May,English,20,37,34
1126,2,B,May,Science,15,44,45
1126,2,B,May,Math,20,46,45
1126,2,B,May,Geography,15,46,49
1126,2,B,May,Social Studies,19,37,35
1126,2,B,May,Islamiat,25,43,49
1126,2,B,May,Computer,23,36,50
1126,2,B,August,Urdu,19,39,37
1126,2,B,August,English,21,49,40
1126,2,B,August,Science,23,31,41
1126,2,B,August,Math,15,39,40
1126,2,B,August,Geography,15,41,31
1126,2,B,August,Social Studies,24,35,47
1126,2,B,August,Islamiat,19,42,44
1126,2,B,August,Computer,17,30,31
1126,2,B,September,Urdu,22,36,38
1126,2,B,September,English,17,49,36
1126,2,B,September,Science,24,31,44
1126,2,B,September,Math,22,37,45
1126,2,B,September,Geography,17,48,40
1126,2,B,September,Social Studies,19,50,41
1126,2,B,September,Islamiat,25,50,30
1126,2,B,September,Computer,18,47,30
1126,2,B,October,Urdu,16,43,34
1126,2,B,October,English,20,47,41
1126,2,B,October,Science,16,41,31
1126,2,B,October,Math,25,34,50
1126,2,B,October,Geography,15,39,40
1126,2,B,October,Social Studies,15,35,47
1126,2,B,October,Islamiat,16,39,36
1126,2,B,October,Computer,20,37,32
1126,2,B,November,Urdu,17,44,49
1126,2,B,November,English,19,37,37
1126,2,B,November,Science,22,49,40
1126,2,B,November,Math,18,32,33
1126,2,B,November,Geography,16,34,37
1126,2,B,November,Social Studies,25,41,48
1126,2,B,November,Islamiat,15,38,35
1126,2,B,November,Computer,21,41,35
1126,2,B,December,Urdu,22,38,34
1126,2,B,December,English,23,43,42
1126,2,B,December,Science,17,41,33
1126,2,B,December,Math,15,46,41
1126,2,B,December,Geography,22,37,46
1126,2,B,December,Social Studies,18,47,41
1126,2,B,December,Islamiat,20,39,40
1126,2,B,December,Computer,16,38,50
1126,2,B,January,Urdu,21,31,49
1126,2,B,January,English,25,32,48
1126,2,B,January,Science,18,40,33
1126,2,B,January,Math,16,45,39
1126,2,B,January,Geography,20,41,40
1126,2,B,January,Social Studies,25,37,44
1126,2,B,January,Islamiat,15,43,34
1126,2,B,January,Computer,22,35,47
1126,2,B,February,Urdu,16,43,44
1126,2,B,February,English,18,37,44
1126,2,B,February,Science,19,42,33
1126,2,B,February,Math,17,32,40
1126,2,B,February,Geography,22,41,43
1126,2,B,February,Social Studies,17,43,38
1126,2,B,February,Islamiat,16,35,43
1126,2,B,February,Computer,15,46,38
1126,2,B,March,Urdu,23,33,46
1126,2,B,March,English,25,44,42
1126,2,B,March,Science,17,30,48
1126,2,B,March,Math,24,31,43
1126,2,B,March,Geography,24,37,32
1126,2,B,March,Social Studies,24,43,37
1126,2,B,March,Islamiat,15,37,49
1126,2,B,March,Computer,24,40,32
1127,2,A,April,Urdu,31,73,65
1127,2,A,April,English,25,59,60
1127,2,A,April,Science,25,72,60
1127,2,A,April,Math,36,69,68
1127,2,A,April,Geography,33,54,54
1127,2,A,April,Social Studies,35,72,73
1127,2,A,April,Islamiat,31,64,57
1127,2,A,April,Computer,35,75,53
1127,2,A,May,Urdu,27,74,56
1127,2,A,May,English,29,75,57
1127,2,A,May,Science,37,66,67
1127,2,A,May,Math,33,51,59
1127,2,A,May,Geography,33,61,52
1127,2,A,May,Social Studies,35,59,70
1127,2,A,May,Islamiat,27,51,54
1127,2,A,May,Computer,30,69,57
1127,2,A,August,Urdu,31,59,61
1127,2,A,August,English,25,71,54
1127,2,A,August,Science,33,55,75
1127,2,A,August,Math,36,57,53
1127,2,A,August,Geography,28,58,54
1127,2,A,August,Social Studies,32,61,74
1127,2,A,August,Islamiat,30,64,62
1127,2,A,August,Computer,32,55,69
1127,2,A,September,Urdu,34,52,53
1127,2,A,September,English,36,60,59
1127,2,A,September,Science,34,50,73
1127,2,A,September,Math,29,70,58
1127,2,A,September,Geography,28,52,66
1127,2,A,September,Social Studies,36,56,70
1127,2,A,September,Islamiat,29,57,63
1127,2,A,September,Computer,34,61,57
1127,2,A,October,Urdu,37,52,51
1127,2,A,October,English,35,70,55
1127,2,A,October,Science,35,68,65
1127,2,A,October,Math,32,53,71
1127,2,A,October,Geography,35,53,60
1127,2,A,October,Social Studies,25,63,54
1127,2,A,October,Islamiat,35,68,53
1127,2,A,October,Computer,35,64,69
1127,2,A,November,Urdu,27,62,75
1127,2,A,November,English,30,75,52
1127,2,A,November,Science,32,56,55
1127,2,A,November,Math,33,53,63
1127,2,A,November,Geography,27,71,69
1127,2,A,November,Social Studies,26,73,51
1127,2,A,November,Islamiat,36,66,65
1127,2,A,November,Computer,28,69,54
1127,2,A,December,Urdu,27,53,68
1127,2,A,December,English,33,57,62
1127,2,A,December,Science,34,52,75
1127,2,A,December,Math,30,64,56
1127,2,A,December,Geography,35,64,63
1127,2,A,December,Social Studies,37,65,53
1127,2,A,December,Islamiat,37,50,61
1127,2,A,December,Computer,27,68,66
1127,2,A,January,Urdu,35,64,65
1127,2,A,January,English,25,64,70
1127,2,A,January,Science,29,61,69
1127,2,A,January,Math,36,69,73
1127,2,A,January,Geography,26,61,56
1127,2,A,January,Social Studies,25,58,58
1127,2,A,January,Islamiat,30,51,50
1127,2,A,January,Computer,37,55,50
1127,2,A,February,Urdu,27,74,70
1127,2,A,February,English,31,73,75
1127,2,A,February,Science,33,57,67
1127,2,A,February,Math,32,67,69
1127,2,A,February,Geography,25,56,73
1127,2,A,February,Social Studies,29,70,61
1127,2,A,February,Islamiat,25,55,69
1127,2,A,February,Computer,30,66,62
1127,2,A,March,Urdu,32,74,62
1127,2,A,March,English,25,57,70
1127,2,A,March,Science,37,51,58
1127,2,A,March,Math,25,69,74
1127,2,A,March,Geography,36,75,56
1127,2,A,March,Social Studies,29,63,71
1127,2,A,March,Islamiat,36,64,71
1127,2,A,March,Computer,30,59,70
1128,2,B,April,Urdu,38,92,97
1128,2,B,April,English,48,79,82
1128,2,B,April,Science,49,88,92
1128,2,B,April,Math,45,78,76
1128,2,B,April,Geography,38,82,92
1128,2,B,April,Social Studies,47,79,89
1128,2,B,April,Islamiat,39,77,76
1128,2,B,April,Computer,50,99,85
1128,2,B,May,Urdu,38,82,82
1128,2,B,May,English,41,87,76
1128,2,B,May,Science,38,92,84
1128,2,B,May,Math,39,79,75
1128,2,B,May,Geography,38,82,92
1128,2,B,May,Social Studies,47,92,80
1128,2,B,May,Islamiat,42,100,82
1128,2,B,May,Computer,39,76,99
1128,2,B,August,Urdu,45,98,81
1128,2,B,August,English,47,98,77
1128,2,B,August,Science,49,96,87
1128,2,B,August,Math,45,78,98
1128,2,B,August,Geography,49,95,88
1128,2,B,August,Social Studies,40,88,75
1128,2,B,August,Islamiat,40,92,93
1128,2,B,August,Computer,47,96,96
1128,2,B,September,Urdu,38,95,97
1128,2,B,September,English,44,82,98
1128,2,B,September,Science,43,94,75
1128,2,B,September,Math,44,98,91
1128,2,B,September,Geography,46,97,84
1128,2,B,September,Social Studies,47,90,88
1128,2,B,September,Islamiat,44,80,76
1128,2,B,September,Computer,37,75,86
1128,2,B,October,Urdu,39,77,83
1128,2,B,October,English,48,97,78
1128,2,B,October,Science,49,76,90
1128,2,B,October,Math,37,89,78
1128,2,B,October,Geography,43,82,83
1128,2,B,October,Social Studies,45,86,100
1128,2,B,October,Islamiat,37,100,95
1128,2,B,October,Computer,47,92,94
1128,2,B,November,Urdu,42,78,80
1128,2,B,November,English,40,89,75
1128,2,B,November,Science,45,86,77
1128,2,B,November,Math,49,78,99
1128,2,B,November,Geography,46,99,77
1128,2,B,November,Social Studies,46,83,100
1128,2,B,November,Islamiat,47,84,86
1128,2,B,November,Computer,41,86,88
1128,2,B,December,Urdu,46,90,79
1128,2,B,December,English,46,87,86
1128,2,B,December,Science,42,87,78
1128,2,B,December,Math,46,80,89
1128,2,B,December,Geography,43,90,77
1128,2,B,December,Social Studies,40,89,89
1128,2,B,December,Islamiat,48,96,100
1128,2,B,December,Computer,38,97,99
1128,2,B,January,Urdu,47,91,91
1128,2,B,January,English,43,99,79
1128,2,B,January,Science,50,88,82
1128,2,B,January,Math,46,86,87
1128,2,B,January,Geography,38,79,98
1128,2,B,January,Social Studies,43,99,87
1128,2,B,January,Islamiat,49,89,92
1128,2,B,January,Computer,40,75,86
1128,2,B,February,Urdu,42,90,81
